order_id,customer_id,order_date,product_id,quantity,price_per_unit
749fff5d-bd94-4a3d-aeef-b7c28436b18a,488d56dd-87d3-4dba-a9ea-67acec0db40a,2024-04-25,45c5a96d-4088-47c2-93d8-1eaf40d07865,9,98.85
35e6892b-b7d3-43f4-be74-16ee982fe6ed,9848acbc-7a6d-4d1b-9a4d-b5273cebce84,2023-03-26,5bfa244e-e095-4401-a2fd-046d3ab5b3a9,8,63.2
10de1539-3362-4b66-a6ca-2f4d602b31be,49d6ba80-dec2-410f-9d18-9d313a84ce3b,2024-05-16,11a05e5f-0ed1-4801-a969-90f4fbbe8679,9,45.54
e756951f-dcc3-4fc0-96d1-08887f5e6773,a25dc4e7-99ee-4437-af19-b20b2f7dd00d,2022-12-03,f683a71c-9272-4229-8505-e94d5079211e,8,90.23
4dffdf47-dd8c-4bdb-a545-3746db77b395,94447782-a0a9-4ae9-ba0c-ac366256b65c,2023-11-09,49e815fb-97a9-411f-97f9-08bbb145085b,8,47.76
90a72a38-1a35-4e32-9210-7ce85d668bea,8d4f89ae-7d10-4169-a0f7-665c22e85d89,2024-01-07,c2991da2-2d81-4391-811a-f702fc77ec3b,5,77.75
cfa73731-8ebe-43fe-bcff-1a3475255ba6,db787ce9-dfd8-48a1-8cd2-09989733f615,2024-08-02,c5099f7a-d1a7-4092-b9fc-98842b05a7b6,4,31.09
b74119f7-11ca-4c00-89ec-d6091f60f816,123924d4-c906-46e1-b71b-902494f698fc,2023-01-23,2fb0b35b-1526-4250-bf70-0d4429d24e10,5,27.28
19feb9da-e715-4d3e-88a7-07f3f5e569f4,10c5b8f7-5cd3-4d33-8e27-b4a1192ae731,2023-02-24,4abdcc83-dcbb-4b66-b85a-0b9aa8c1018d,9,12.65
3acbe24f-dcc3-4608-875e-e5472a3956b7,0a4c4b75-1921-4d33-bc1e-e6880cf5aa4a,2024-04-13,b7117888-ac35-4dd4-b4fd-84b4af56e15c,7,70.93
3d90e41f-e644-45c6-bea6-505240c1fec8,6851e54a-00ba-4f14-8fef-bfd9a65d7679,2024-07-30,40b50cf4-90f8-47e1-ad85-aeb7aa514979,2,44.41
54eb247c-2409-421c-8e26-a5428bf30593,6bce2355-0e67-4b89-bd6a-db96b37372c2,2024-09-05,4073c85e-c2aa-40e1-acff-9f413031ab1f,8,44.5
95a8e8ed-82f7-4d1c-9de0-03d377cbfc68,d6a4e884-83bc-469c-8159-3cee1711ca41,2023-04-07,0dc78ff3-0405-4a4d-a6d2-78280f12ea71,7,42.0
06dd33c1-3c55-4779-81cc-caa35f78a929,b68d04ba-5e3c-4fe6-9bca-78436799869c,2023-03-10,bd51599c-356c-4d47-8bc5-8da27f817317,1,86.39
63f26dda-aa85-41b3-932b-5f34c219035f,c5e0c3c8-5f0a-4705-bf27-a56678ce14e7,2023-11-15,bd12b1f0-2ca9-4a6d-becf-48b75d4f5656,7,50.31
5352542f-c3e4-472e-a56b-b67a6f1ba489,68a46c2f-050a-4a57-bea4-b22acd0cf8f9,2023-01-02,8d9555f1-bc67-4e61-a31f-abbede208c70,5,76.58
6a9dd0ee-6682-4ede-be7e-b026b1668a0c,2a131073-f18c-4862-9c09-af1b9302c4d1,2023-02-21,aecf85dd-62b9-499b-bcc8-42ec56d5defd,7,56.13
41702570-1c77-42c8-b893-4aea05e5ba55,cbdcea8f-ddf0-4443-8bd8-07a791098338,2023-04-21,aeabd962-616b-4250-b299-15f08f1819a2,10,90.29
bcf45ce4-a511-4539-8a34-6b61d56400fe,INVALID_ID,2024-09-04,d9ed27f0-56d4-415c-b1b5-4225fb9f8542,5,46.4
e0a897fd-0389-4971-9563-2f9a589e5de6,35dcd9da-93fa-4e29-945c-bd7e6e56461f,2023-03-11,380633df-7591-463d-b44c-5333c20bbfb5,8,92.36
d82ed000-0047-4d97-b5d2-e713cd48d161,19f5cc78-1717-41a8-96a3-9e6e2bf93022,2024-04-19,003177d7-abf6-40eb-8502-e7229438a52b,9,7.56
c29ad2da-5442-4820-8ef0-e532a68c4e55,8bed1b08-daf5-4afd-9206-7547cf2df892,2023-08-19,f9ac1a6d-bc7d-49a2-b4d1-413306d1db28,10,67.98
3fa1a8c6-1fe5-4a18-91d8-09cd0905bade,cbb7fb23-0448-4eed-ad3a-165a8987a948,2022-11-06,c85b615d-28b7-4cdd-9dfe-e7436185bde7,7,17.89
1ed01c28-74cd-44d8-a700-d2a78c35bd9e,10e78209-fac3-496e-a801-6b4b15f60657,2022-10-21,cce4cbab-437a-4ed4-9bb4-e0d7c04ab876,1,29.71
374feb86-1232-49cd-9a65-47ecfb2fd373,d9a4e9ef-6ee4-4e0c-b30c-fd902a2c01e0,2023-09-10,e3c3da93-1de9-498c-a272-9051e8b6efbb,8,36.05
73f70d0b-05d1-4f45-be43-ec9918f539f4,d99336e6-ff52-4e4c-9605-68290ea573f0,2024-01-30,4ee97fd3-7d78-401a-9402-055a08ad4b26,7,31.43
2c22006d-308d-4f89-909c-72199b788433,01af9c3c-ac58-409d-abde-2b6d0652c1c9,2023-03-29,191f5258-72eb-4e33-943e-d442f99a6f17,7,28.97
a03160b7-a47b-4a99-96b9-3665e323b974,94735605-28f5-4ff7-ae54-9479c44ce712,2023-10-05,3902ad97-3cab-43d6-9a6c-a4a0054399f5,1,76.16
9a82bb74-425a-45a2-8217-36f6852b8065,f93223c3-2309-492b-b06b-e0a0339b1e8e,2024-03-05,d5b70a2d-0d74-42cb-b6f8-c61f15f0ae09,6,26.3
1461e008-1a6e-43fe-a95e-ac810769cc12,a9fcc5c5-8ccc-4c46-bac7-05c77b2215b3,2024-06-04,4c690cb5-40aa-4bcf-98bf-8799b9379a0f,1,76.65
3fba4eef-6e5e-49b7-94fb-726b5220440b,7f8b786b-3921-4f92-b974-b427cd65c6f5,2023-10-13,f483c5bc-d536-4dbb-89f7-f9993a7ae101,4,84.73
aa8a9fc6-165c-4d8c-a1c7-806c50496b95,985c1252-5168-46aa-bf96-048f1d32dde4,2024-07-05,5032bfe3-99d2-4670-a6e3-214c67dca183,4,16.99
c6bce2d7-5e16-48e3-b29c-0f1f20d0e57a,89ea09fd-8717-4fd9-9238-dd1d4701a0b5,2024-04-27,aa255540-bd0f-4050-a151-d4dfa802278b,10,95.04
65ce1fff-7668-4d6d-a592-0971cfa88f5f,276dea00-59b2-4320-b3da-95b34d33ce52,2024-08-11,f0fd7200-84c8-41cc-a016-31478c00c16b,5,77.86
e268354b-2d0e-47d7-a4f7-a6feca42a051,6290d3b1-a941-490b-88ce-dc2e887dfceb,2024-01-24,940f3773-cc0b-4706-8b23-ac44eeccf9ce,10,96.55
e8d95e36-5ab8-431c-a111-3b6373fe93c5,dc09eba6-1f06-4b22-a076-83d130b3a938,2024-01-11,16bfd9c1-9531-46a7-a0be-0e651030c669,3,96.65
4e8b814b-4c49-4087-8afc-a520a866c8f0,b65dba7c-f494-468b-b26f-ccbbe2bd03e1,2023-08-20,74d442ea-3e90-48b3-9559-35e7a4dbcc13,1,93.24
0e5ca8ac-aa70-4308-a47a-f442510bea93,e5b2a71c-79ab-4e85-afd4-630925cd5aba,2024-05-15,2ef288b3-8212-4d68-af49-af57f9d79723,7,42.68
981939af-9785-4f3f-9e4a-ce81235f2df0,2e9e97c1-f0cf-4590-8e0f-cc7ee431a6ab,2024-04-28,19a7c9f9-bb23-462c-bd9d-bdfa1541f705,2,61.25
d10fa0f2-8e67-4df5-be5f-a8756d19fb67,0fdde6ba-eace-4ff8-af71-e3acdd2d31fe,2022-09-29,3effd8db-184d-44d1-856b-0249f352336c,4,14.68
6e01c582-768d-4e8a-8c0e-85fec4ca98b1,933578f8-f953-49c3-a4a6-067d36e8403e,2023-03-10,7ebaf6bc-1583-4b7b-92fe-cbc630aefd4b,10,81.53
52543d21-bad4-4a13-ba56-9b632b9c8571,5e5bfc11-b0b2-423d-9270-167c59d0792d,2024-08-29,637f53e4-4107-40f9-9f77-c7a900ed1782,10,79.35
4c6d3b86-dfc4-4e2e-ae49-4c8f6b3687ab,757a3c7a-559f-49dd-bfe8-cac0cbeba082,2022-10-26,60506e86-f1c5-4935-9911-f51c66a0cfd6,7,67.84
45a67b0e-9302-4845-b178-d53a527f5d52,619dde68-f0ae-400b-b179-974462f10bde,2023-08-28,6e517b42-a23a-4135-87db-89038ba8acf8,6,6.2
9bd6bcb8-eb5a-4143-abe5-96f9ad3a7c8b,6be9a49a-730c-41af-b252-389e53d3af59,2023-08-15,68e26503-6886-471f-a313-31c3343c8d6e,8,15.03
415b93df-2bfe-4ca2-8670-7efd55dbb65b,e9ab73e3-d9eb-439b-9aec-e6ff3332779a,2023-03-12,1b20448f-b861-4bb4-95f6-48fb925dbb75,8,72.19
8a3e4163-d6b8-4fb3-ab81-1cc3d1165a17,44398a45-f364-427a-8690-4a6a1c9f8985,2024-06-06,7e87cd42-4220-4c98-a570-85aeb52ebb1a,9,96.72
5dd3b3ea-961f-456e-8e2c-dd8317327454,942e08d3-2369-46f8-95ef-c8214a13d2be,2023-01-17,6e112235-17ed-43e3-836d-51fe6377c632,9,78.59
c019d30c-194b-4700-bb68-0ee29a08d51b,ad919a71-872c-476f-bd24-9ceb6d7a36e3,2023-05-22,f5e48463-eae0-4ba8-a5ed-85114ec97c2a,10,30.5
ffdfe70f-540b-4468-afe2-0a4cf91729d2,3f5725eb-fa62-477b-8347-aa3f59d4f751,2024-05-18,e87b801d-412e-4219-a874-a5d1ed1e51c4,2,31.5
d06221e0-453d-44fe-b439-9b534991b50a,a9ffda53-0fd5-4b7a-afd8-a6dd0d25054b,2023-09-22,7402b2fb-5554-43b5-baa2-9adcd4542b95,8,59.14
4172477b-330e-4fb9-b0f9-1b3a125654fd,c4d02dfe-4bcc-4663-af6c-99559e5e6661,2023-11-20,9639a9bf-cc00-4a47-bb36-c28c3c17be73,6,7.73
2aac8f4e-4f05-497c-ad54-4d02deeb0165,d952b3ba-f017-4405-9a77-0646f67e9e57,2023-08-30,2a365037-eab3-4228-8649-f8502155842a,3,51.32
6c0f656f-1510-4f1f-b270-91887c678984,3a24abdd-4107-4fd9-ae83-dd6c706c9aaa,2023-09-29,929162a6-719f-4f62-94e9-c7552c2463a5,5,37.33
013fabff-70b7-449a-9f81-dce226107f70,7647fe98-352c-4d27-bcf1-ca178f6d5fb7,2024-09-04,515a5a19-e82d-4124-a8f6-594d35491599,5,57.8
3b06f636-7187-419a-939f-e07809e53a78,6c4266d1-e1f7-4fdf-9476-9b5ee2f58b2a,2022-09-21,b521dddf-a873-4373-87df-30ed3a293a07,4,13.13
2382f371-a1ef-4084-9ba4-70cdcd2d2cb9,f2a58814-e169-4316-a63b-85d8076491a3,2023-11-25,a25411ec-e48b-4a6c-ba5f-39f70324d230,8,57.74
8f9a36b7-7480-4aa2-a082-8e53c49e3424,689f577c-04d4-4f9a-8fcb-50931e74c05b,2023-09-28,eb892e4b-0e00-45a9-bd1a-94602c33637a,8,66.36
ac4dad5c-60f1-4373-abce-055042208a2c,bdbdc5fc-3c1a-41f6-a1ba-a35ecd0de0a7,2023-11-17,add42feb-f65b-431c-8f1c-41d8c98f4872,1,13.84
29689312-616e-4ff8-b28b-1670ff678738,85828adc-b72c-4501-bd7a-4e934df4c1c5,2023-12-26,059b6e17-68f8-4d4e-be22-6b607b6ae99b,4,34.09
38f96f0a-bcd9-4e9e-bd5e-bf4e697f446e,09ded89b-4be9-4ad8-ac9c-087be544e0c6,2023-09-20,11938e30-1dc5-4d99-abf0-f4a8c5d9d730,8,57.58
b4c5f7ff-79f0-40a2-9650-6ae4b1c6d966,66652efd-d316-4b47-a352-3e22a21a2fcf,2023-03-21,f94b261d-51e5-4629-9840-a1fd1ca4451b,9,36.43
19d5162d-48c0-4709-9e96-5fa93b26a177,cb663fe2-0171-4f5b-8483-61d061a86496,2023-03-18,dc23dbb4-5026-4db9-8b32-eaf8464c1d8a,5,34.13
2b263e56-bd56-4a34-979f-9495582c8cca,1af16b9c-8f36-4c6a-9e84-0d536567cd09,2022-12-15,1ad65917-2cf4-4597-9623-b5155e876fd1,4,34.98
d1f42b6d-8157-43f6-9cfc-49c860037b07,88a80295-fae4-47b2-801b-7cc3c47028a8,2023-02-01,cc81423f-b2c1-4735-9932-949572e4fe89,3,23.2
52461e4c-cbaf-4c38-af33-c46a8fde70c7,932238dd-244f-4f0f-ae8d-1e70e9fd9d1c,2024-08-07,a1bc28ba-edf5-403a-b1e5-92baae289576,5,73.84
bc8c6f1c-093a-4fde-a64e-858f914dafb6,59eb3a82-64c2-49da-acb3-e85bd7331507,2023-07-29,c03cb2e0-78c3-43bc-83d9-9492e4038950,9,61.7
cb3bfbb8-5b7e-4a03-9f34-45c498dcbd34,9dcdca41-1f67-495b-b84f-830047dc59fe,2023-08-03,e2899d0a-67b0-424b-8d52-4f5c77ff91bd,4,33.14
a09a2e40-e61a-460d-8bf8-c2567b7d5a90,d595dd4c-8172-40bf-a873-ce5661e64282,2023-10-02,957c8023-5d94-49d5-83f9-3390974b3032,5,6.34
49e2f794-d987-472e-a484-c53d9cadb7cb,dec35264-7a47-4b19-958d-c3d865f06d3c,2023-01-28,176e900f-2ace-407f-81b6-6515c426fef1,5,9.32
5f33ac9d-e945-4349-8e9e-ceb3fcdf3c1a,3b956a94-9327-4865-94e3-d7d559b778e3,2023-03-10,07a3022c-7b43-459b-b978-6cda0eec79a4,5,71.25
549b2513-cf64-4124-ae1e-e4cacffb9b86,9f2a7148-9b6f-4faa-873f-08500c19ed31,identify,cd680e43-66fb-4aff-bff6-35716d087d08,8,14.75
c32431e4-842e-4dc0-bfd0-097cc1f44814,dadfd4e8-609e-4549-b0d9-238582e823d3,2023-08-08,446aa20f-cc36-4d8a-8670-4aa49bac8b6d,8,46.84
1b2e0a62-18ca-4f4c-bc8f-5e2619e46624,13c55171-864d-4c8a-86b2-20fc3cecfb01,2022-12-02,cfb6f31d-2ded-4559-9bb1-f648cbd5a693,1,28.99
da55846a-69cb-4f79-8904-1b53b13b8d7b,4a1bed93-0457-4de0-92cc-7dfd2675ec4b,2023-03-22,2c31a5e8-a7d2-4c1b-a13a-16fbca07980d,2,83.1
4922d173-6f6a-46b5-8b8e-9759964672e8,f5020a11-818a-4bea-8cc2-1aea70cb6546,2023-01-09,7860687d-05d1-4473-ae5f-8453d1649483,2,59.82
ac84d20c-b7ea-45c5-bf0b-a29bb962ce07,ea41e075-d3a0-49a2-9944-51c8330991b3,2022-10-22,a3bc081d-1e49-4a3b-94c5-e7f0adbf2064,3,19.17
e86a1c39-1ee0-4268-ad6f-fe066b05a03d,2fb41490-d791-4c51-bc8e-389c0c0f72e1,2023-07-30,4492a646-5025-438a-9365-5de39823eba3,5,13.09
1d780c54-a236-40a3-82e5-cec37f8d3233,d0d4ea32-9a91-4591-9917-1120f3b24193,2022-09-30,b8de19a6-d6bf-42c9-8a96-f72e5e9ae546,9,77.62
f9571763-4b1e-48d6-a47c-0a326f5df4ff,b4905af3-85e5-44fb-bf02-abd36491b02e,2022-11-05,1be7138d-f96e-42f1-a7ea-b47c763993cf,10,26.44
8deb3144-f117-4547-b735-8572f4a57bde,9ac88a13-add8-45cb-8967-f58f5dac548f,2022-12-28,62e2588e-767e-4ba9-a9e8-544b8b0fff11,8,91.31
3303ee8b-ebde-453a-87ab-3e2cbfb4eae1,5525c5e5-45de-4755-88dd-40d8c9097889,2024-08-14,646d14c5-9042-4113-b5dc-6ba010a87fdf,10,99.05
1cc2d6ed-5a08-40d9-8eee-426e991dd8af,290ebaa8-1541-4131-834c-fc48f6e4cf14,2024-02-27,c719388f-aecb-4207-9d80-db78d96c1f54,10,10.72
a140e824-fc42-43a7-8c4a-f03f66cac35a,4280e129-fcfb-4ec0-8813-699e619408ce,2023-06-13,e953b75e-dcc6-4655-8ccf-43734e47fc2f,2,95.02
94632c48-5325-49b6-9335-8275f8d356e1,3b52f9e8-1666-4692-912c-946ca5ba6e60,2023-11-11,d91356a1-3530-4d1a-bb7d-7a340f4fcd4f,4,30.14
6f8fc641-b895-4c1b-93ad-38f4dfeaf06a,8efbd7b3-0c4c-4e1e-a1a0-3045e81eb4a7,2024-02-10,3e3d5fbb-d3f2-43c1-a30f-e8642fc92edb,4,21.51
9422c60a-3f9e-4dfd-85f9-6813e9938323,7fd04a87-f7c2-44c2-8121-09aa130ab9e7,2024-09-08,bc0df461-fd2d-46ab-aaff-8af22c3cd5aa,1,43.81
23eba3e9-1d10-478f-8cc1-f48192407e64,1aba93b8-52c1-4bdf-8352-66cc8acd853e,2022-12-05,6bb0eae3-9409-45d5-8a22-428e891f0008,8,32.67
133ceab9-1066-4f3b-a170-00da7d00c3e8,3b03d21f-5c36-4af7-aadd-ec37208b5a6f,2023-10-06,4b8faeca-9282-4e79-b2bd-9d17c7dc480e,5,71.78
e7b52869-f2c4-429b-9e8f-69f2e7fb1bcf,6e0e04fe-83ac-40d3-96b7-291565151d18,2022-11-13,1962abab-c096-4018-9472-ce6cf4bfde8f,4,92.77
87f7f4b4-fcc9-40fc-b707-219bee6783f5,90a0cfdb-ea5a-48d4-8376-9c0fd0aa0390,2023-05-29,f87aae00-2d89-429f-a940-dd9b5bca0659,10,67.81
a20af535-538e-439d-bf9f-1a9cf96377f1,433070f1-1921-41e3-a1a9-545b3729b218,2024-02-10,4f652dc3-1569-4001-9419-82990b8f1016,7,15.9
31d5df52-4ae7-4b6d-97f8-e2eeb34cc5aa,94e3da58-2c19-4e6b-b738-95e2263f110c,2024-07-25,70e3e06d-c7b7-49df-be60-26a73b2faffa,3,91.3
8c20c5b1-2d21-4f82-88a5-d21429b40edc,07c23d77-d2db-4f5f-b784-22b260899a45,2024-03-14,a8136986-f168-4b00-b4eb-a03e9c4b1e13,2,10.67
a3518d4b-daa3-490c-805f-5c8d68d73c6d,687b4e7f-7dce-4d6f-8e74-16d14c0899d1,2023-08-24,5f49e432-76ad-43d1-a501-eecbceb4e002,10,76.15
e2eef284-2cc4-40e7-86ed-1b810f953ecd,d48748de-3990-4a5b-b73a-e9cc2cf24ae9,2023-10-20,6758053b-08c6-47a8-81e5-0249d3c142f5,5,46.72
77621c3b-bc3f-46a2-9ef8-8ddd6eed5f25,8670b586-a3e8-43da-8aae-4c42554af476,2023-07-04,84777f74-f8a1-4771-a3fc-89d9a1741162,5,71.47
bb8cb281-1993-4633-b055-3acb004f03b0,b2b6cf98-a06d-482c-81c6-332ff251d24f,2022-09-29,21c957cf-6e02-46bc-8ee2-8292cc3efe73,9,56.3
64f9e501-bb04-4332-afde-e27a714c6e70,14fa5f8e-b7f3-4c4e-861e-9ffb5f1618c9,2024-05-14,0ec2abdb-f11c-471e-88ad-3297ac7a54e8,10,8.79
edac5b53-b035-42c4-8625-91d0cc87db43,cc0fcebe-82c4-4b3c-8a5e-a91ca95c61e9,usually,fa4ed79c-4ce6-46bc-af13-cced70deabcd,6,62.35
87e06199-1989-4161-989e-716a1e1c15ff,0157dbab-fc63-48e8-9eb7-f55d82205f22,2023-07-08,4de3d423-8adf-4411-b956-35fa97181d23,10,60.78
4c464eec-05ff-4d4d-b9db-ff6ef470d508,924e558b-7c9f-416b-8a2d-27b217320092,2023-10-02,48640bcc-e442-4c79-96cb-018feb250336,3,49.7
906bf40e-23fe-440c-af3c-f7b058cc496b,2e9d218a-18ea-4d0d-8f54-ec64589755e2,2023-07-03,a43f31ee-4ea5-450c-aee4-7ff6c46b8dc5,5,22.24
b1816510-17cf-49c8-8b4c-81356a52511d,22e1d1a8-e57e-483c-9734-a12b6ddeea0e,2022-12-10,30fb9009-97bd-467e-9483-5de607e9c4d9,8,97.06
a035f596-36a3-4174-a17f-7a0a8b632b63,e3c93151-a610-4e47-9462-471cc5c4a3a2,2023-11-28,c496c107-0799-47dc-91df-5891a0b2b520,7,36.66
878f0356-e841-4b45-a958-267313276741,002f5b68-8831-4b6b-a06d-576b43948a77,2023-07-11,6fcb46cb-7d4d-4711-94e7-0d376f2e638a,3,36.33
a4bb7993-e2d3-451b-a8c3-49a1aed5c125,80f5e238-8f0e-43ae-8df5-79678e184a18,2023-12-07,1d8bfcbf-cc69-4f6a-8ee9-e8c4cfcaeade,5,67.95
72677546-864c-4631-9a88-043f1d4c7d9d,6ca72060-4f80-47e1-bdce-881d0fe4bafc,2023-07-25,b783c3f7-c9d7-4f21-be31-be18f2907cc3,9,8.49
a688e197-0266-4081-9a14-471120bde21b,5923a74e-9a17-431a-a121-583c84348702,2022-12-11,4e6f5b59-c50c-4180-b72b-08c477b93143,5,35.71
2ea35823-0d19-4cf8-b20d-f59bded3d651,18e2002b-1d41-4619-a173-26037d9a2c0e,2023-10-17,0b104df3-16d5-495e-91d5-0a500cd2c132,7,87.17
e3aa6449-2e33-40ef-bd19-432f125a5490,174b255a-bafa-4e62-899a-aaf1880b5882,2024-07-05,322a3ea1-26f7-4f42-be29-e81b603cd8c4,1,67.48
6cfc7191-c349-4e50-8d60-979c7e87812d,425ee618-d688-4b66-87e4-ff729d58a072,2023-07-02,7c740936-6133-4038-9185-ca51166f3b31,7,10.15
b420b60f-a37f-4ae3-a3ce-d1598a548c59,bc1e0049-95be-4143-a374-5fe8b8bc7243,2023-12-05,06e641f7-8346-4550-8b9b-ad86c35d5516,10,76.86
fa5d3846-a716-4871-9f6e-2a1c9a767ca5,70dfd27b-23de-4145-8069-3b31d8b7f48e,2022-11-08,9151695a-43bf-4498-b4c7-0ee869d1de9b,1,24.34
36d6e363-fc10-4410-b422-79ee99fb695c,5fbde5bc-96ac-4702-b72b-0f8f5a9e7afd,2023-09-09,abf76d76-f3fa-45b6-a0cd-b3338160b9e5,5,46.62
9c294d60-878f-4c5d-9ded-f99c2c314034,ed138485-8792-445b-9f89-699145f81cd9,2023-08-29,2db8f922-b2aa-4231-b209-15567a24b1c1,2,7.74
edfc8e1f-0a8b-4037-a206-d3b2573e03e8,442955e8-7a24-4ec1-8939-6e5847dfe979,2023-01-28,a086c4f4-3625-4d8e-b2e1-14645d9c181e,4,72.43
14e2ff96-826a-4b38-9225-6ca912a90793,6318f1ab-8dcf-4afa-9825-2986b7f9a470,2023-03-28,21befd0c-c6d8-4b34-b30e-bc0ce263803e,1,57.46
c12b1062-4c1c-41f7-a723-f7423bcb051f,0e51dc11-d009-49ec-8eef-aefe5977f1a3,2023-01-29,0af118e6-b2ad-43cb-a3ac-977bad3938b3,2,48.84
674b73de-6e51-4dc4-aba7-a6609e1cf2b5,a58bd63a-7d01-44b8-9f26-d07ef45b1054,2023-03-02,32f3b973-b626-48b2-8186-b032c1e85854,3,52.35
76d26af7-a070-4337-8b8b-05db19697556,0b7c28fb-cf23-4387-a096-a09581bbb6e6,2024-09-09,96974b99-7c58-4132-a6e8-97e0a44edf86,9,72.01
a9c820b4-1fab-4760-b467-66bf20f35fb6,3415f86a-143c-462a-a920-5d9682f0d920,2023-11-09,1c2a6e40-e867-49d3-a0e8-f3757d75edc4,8,98.12
f68009d4-819d-4e37-8906-1a05627a932b,5e6e6cb3-a86d-40ba-8da0-b8036ed4c484,2023-09-28,726dfcc8-6244-4200-a4a5-d8eb304ec8b0,9,18.74
d2e4dc5b-0142-4e2a-be66-24703e096361,25717514-d52e-4160-b7e0-dabb779f0b99,2024-03-31,4ee71434-9212-40aa-b7d8-0c9fcd0f39eb,10,53.28
fd5745b1-010c-4754-bac7-22d89e2288c5,ef28da80-0092-4557-bfd1-854421b60a00,2023-06-29,d0627daf-ffe8-4728-976c-e4aa5494b918,2,31.24
089d9c72-36dd-443e-a2cc-2388349684ba,3031ccca-1a10-4cad-af45-130db122c16e,2024-07-22,89b508e1-0ffd-47f3-b6a4-6a668b22c7b8,7,37.29
6e97d163-a471-482b-a249-69f4dde65dcc,c13eff27-2899-4caa-9787-7ec548f180cd,2023-06-15,b3489880-3ea3-4d61-85c6-5e627dfef50c,5,82.95
f86440f8-65f3-4039-996f-5e5df8acee51,b47102a9-8a3e-405d-9ab3-6459d2d2b81f,2024-07-18,5bb04c7a-2d84-4dd6-b0f2-391025ac223d,5,84.56
6792510a-5168-49a2-ac4e-9843dc907c4a,d3672c38-e683-4ee2-b1bc-7a31a047c1e8,2023-03-06,dbf63eaa-f408-4e38-9785-bb866fae8863,8,87.2
b23f2f19-0671-4a5f-9fa2-3f9e0f5629c0,cd2ab995-e84a-44cc-af82-830a18b50247,2023-01-11,3eb6b293-ed46-4df0-be80-cdca35d7b9fe,8,37.79
8127228d-e6e9-46d4-9877-f05510e2ff5b,a4927046-8816-4fff-97e0-bb24a01cc9d3,2023-06-02,21777b6e-8139-48b1-a4c3-228efab5547d,9,40.83
52df4da9-10bc-48e0-9d51-c0309b937472,79017741-9bf4-4331-99b8-ef496234e978,2024-01-14,667ec289-81d4-4e46-9627-55cbeb298638,4,98.17
0ea35d1c-087a-4e19-ba62-caddbaa02a48,4d0ea532-0694-488a-8209-f288673a7bee,2023-05-29,66b114e2-7151-44bd-bf14-1ee690f5afcb,7,27.19
6ef47cb5-dcfd-443f-9cbc-91bf78791b06,70eb3e10-b13c-4a1f-993d-a57235dc91e5,2024-03-05,12367876-4dce-4f4a-af07-4005b536e4c2,1,35.23
dfe3de99-9873-4d9b-a088-37537dfa3517,ee893ad1-7ab5-43be-8c4a-5053a22238ad,2023-04-07,4e9491f6-f165-4795-89dd-6a37656df4d5,7,41.68
53184fc7-0fc7-4690-83bb-28175478ed9a,45480b28-d9a9-4eb4-afe5-ac9ae7c77939,2023-09-14,13bcb917-bc6f-49b5-bdb4-df073c09570e,3,52.06
a578e7ab-757c-4273-b794-5705c3032759,fd981a5e-86c6-4060-b461-2e7eb7b193d3,2023-04-26,6e59f8d2-e3ec-495f-9d26-92d94a270340,8,14.47
1da97be9-28c6-46fb-9b7a-b51d29a0ded3,8ea2ff67-6913-484b-b41e-6432b2821978,2024-06-27,dc0ed1cf-ded1-405b-8fa0-394c68e01654,1,73.63
3b8f7ed5-70dc-4f7e-bde6-08006c38c04c,d3e3546a-aef8-40a0-87d8-f70c381c04d4,2022-10-18,adcc6b43-46fa-4c38-aa3a-787b6785e575,3,12.11
d7a168a8-e517-4fe6-b768-2fc8b21f11ff,7a51dc11-666d-4f9b-a6de-eb70039f8540,2024-08-22,69efce65-a288-4396-93be-b2164f03a7e7,5,37.16
755d4083-b8fa-430c-b103-cf9231a5d0f1,9a8e3d5d-fff7-4d06-b12c-e23bf1e60338,2023-07-22,d4e90ca5-6474-4537-b135-278959e88184,2,85.92
f806a0ea-8427-4228-9b18-2fac29736997,bd915489-025a-4dbe-8091-13a1f96d7811,2022-09-28,847f752b-7c7d-4b40-a46b-bf97bd2d17e9,9,41.1
c2b46ad9-5397-48cf-b72e-94df9595565f,b8fc8499-e4c9-4370-8dc6-cb367f4791f7,actually,fd3a3ff1-cc20-4155-a379-551b409a13e5,8,87.88
e89c667a-554d-48de-828c-0f4669b3ad9f,eee00a37-c55a-47ff-a461-749b55cdec3a,2024-04-19,69c8888a-1ae3-4a49-ab04-ad3ea3373744,5,99.76
a0a3b6bb-14b4-4e28-8350-4dd1f561fc5f,71a44bc3-0637-45d3-8982-8027f51e59f9,2023-04-30,753ad720-228f-4b17-b5cd-9c2b3fe100ab,7,97.94
8182738b-57cd-4e28-9996-c1ffc30584b9,db1456bb-9ba0-4469-b843-87e0eab1ceed,2024-09-10,f25ab02e-30b4-4418-8123-d5d920c3e75f,2,47.15
fcf47410-8ec8-4ae7-b05a-055e59d4a66c,73c04e16-918c-45ed-a05a-bbbf886e53a0,2024-07-25,eb43bc89-e4af-4af0-b2dc-094b7477256b,1,9.37
ddf8e742-e233-4d9b-88a1-c1f157c85a86,25e3332a-1cd4-4610-bcb1-244119e3158d,2023-10-19,38da5f65-a56c-43f4-9e18-912aea279555,5,39.05
